# BEAST v1.10.4
# Generated Sun Aug 23 18:59:17 EAT 2020 [seed=1598198332819]
# -threads 10 world_masked.aligned_copy_beast.xml
state	country.rates.Brazil.China	country.rates.Brazil.India	country.rates.Brazil.Italy	country.rates.Brazil.Kenya	country.rates.Brazil.Russia	country.rates.Brazil.South_Africa	country.rates.Brazil.UAE	country.rates.Brazil.UK	country.rates.Brazil.USA	country.rates.Brazil.Uganda	country.rates.China.India	country.rates.China.Italy	country.rates.China.Kenya	country.rates.China.Russia	country.rates.China.South_Africa	country.rates.China.UAE	country.rates.China.UK	country.rates.China.USA	country.rates.China.Uganda	country.rates.India.Italy	country.rates.India.Kenya	country.rates.India.Russia	country.rates.India.South_Africa	country.rates.India.UAE	country.rates.India.UK	country.rates.India.USA	country.rates.India.Uganda	country.rates.Italy.Kenya	country.rates.Italy.Russia	country.rates.Italy.South_Africa	country.rates.Italy.UAE	country.rates.Italy.UK	country.rates.Italy.USA	country.rates.Italy.Uganda	country.rates.Kenya.Russia	country.rates.Kenya.South_Africa	country.rates.Kenya.UAE	country.rates.Kenya.UK	country.rates.Kenya.USA	country.rates.Kenya.Uganda	country.rates.Russia.South_Africa	country.rates.Russia.UAE	country.rates.Russia.UK	country.rates.Russia.USA	country.rates.Russia.Uganda	country.rates.South_Africa.UAE	country.rates.South_Africa.UK	country.rates.South_Africa.USA	country.rates.South_Africa.Uganda	country.rates.UAE.UK	country.rates.UAE.USA	country.rates.UAE.Uganda	country.rates.UK.USA	country.rates.UK.Uganda	country.rates.USA.Uganda	country.indicators.Brazil.China	country.indicators.Brazil.India	country.indicators.Brazil.Italy	country.indicators.Brazil.Kenya	country.indicators.Brazil.Russia	country.indicators.Brazil.South_Africa	country.indicators.Brazil.UAE	country.indicators.Brazil.UK	country.indicators.Brazil.USA	country.indicators.Brazil.Uganda	country.indicators.China.India	country.indicators.China.Italy	country.indicators.China.Kenya	country.indicators.China.Russia	country.indicators.China.South_Africa	country.indicators.China.UAE	country.indicators.China.UK	country.indicators.China.USA	country.indicators.China.Uganda	country.indicators.India.Italy	country.indicators.India.Kenya	country.indicators.India.Russia	country.indicators.India.South_Africa	country.indicators.India.UAE	country.indicators.India.UK	country.indicators.India.USA	country.indicators.India.Uganda	country.indicators.Italy.Kenya	country.indicators.Italy.Russia	country.indicators.Italy.South_Africa	country.indicators.Italy.UAE	country.indicators.Italy.UK	country.indicators.Italy.USA	country.indicators.Italy.Uganda	country.indicators.Kenya.Russia	country.indicators.Kenya.South_Africa	country.indicators.Kenya.UAE	country.indicators.Kenya.UK	country.indicators.Kenya.USA	country.indicators.Kenya.Uganda	country.indicators.Russia.South_Africa	country.indicators.Russia.UAE	country.indicators.Russia.UK	country.indicators.Russia.USA	country.indicators.Russia.Uganda	country.indicators.South_Africa.UAE	country.indicators.South_Africa.UK	country.indicators.South_Africa.USA	country.indicators.South_Africa.Uganda	country.indicators.UAE.UK	country.indicators.UAE.USA	country.indicators.UAE.Uganda	country.indicators.UK.USA	country.indicators.UK.Uganda	country.indicators.USA.Uganda	country.nonZeroRates
100000	1.353613468719139	0.5853440682187261	1.2059280631742386	0.48158085773242376	2.4088849286061746	0.4204184912639475	0.2119689399988009	0.4299841992691172	2.576478128700866	0.6758487316343021	0.37105661671527074	1.388841768140409	0.47090781529726283	1.5049557267105211	0.03475244374100929	2.0066027739777375	3.2941712508750896	0.7074880434304371	0.7951240710156682	0.21835806437742314	1.5299061748787977	1.345676804315739	0.8460517176836864	0.07462059399111462	0.42037553738202654	1.4749000718529106	0.5262975341086383	0.22706348974264426	1.2442484994655731	0.2735131938942396	0.6959602870400151	1.0102777288072107	1.068365282274363	0.6249996741893753	0.40982419365734135	0.174815282305203	0.5342915000976579	0.20377014487487774	0.23926142728671118	0.007091852116652765	0.18354120003021795	0.42477158103944374	2.579575693874743	1.7585584662237477	0.05794909050759956	0.0048409290568885805	0.2090762975039835	0.6980037118467607	1.4834188168658737	2.183275681872108	0.31983226926257574	0.06578595338824585	0.5242112640053994	0.4781478368803991	1.0769356149452618	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0
110000	2.802415251156556	0.3787720016831394	1.0987055186991446	1.3891764685314367	1.7720953558515906	0.31408986231381214	0.14052089975272805	1.318260486344446	1.0391227457100523	0.9274046252529501	0.3609759519344752	1.5045381175574002	0.1596013707376507	0.1785111984195197	0.21676184195361003	1.7783750038868273	1.0759568364831644	0.6165280731626582	0.8663033781416255	0.10393496025394292	1.4412522220782658	1.1475866308510017	0.7156350428742226	0.33827597139052135	1.0125416107681944	1.3346546209690167	0.6733512489984316	1.009563200509987	1.4102420878120125	0.3955808873225872	0.8331015101666667	1.3965162026784097	1.3195142079486986	0.31409757085806544	0.5316048023055293	0.14749306399879072	0.3682410784177261	0.35244841769472607	0.05399563173058364	0.016977112786525483	0.37523567749768577	0.7249158228685691	2.443996424090165	1.3289863113541878	0.1338206297307661	0.008826070361391321	0.2822256159074631	0.26781063947896394	1.0791114565204079	1.5009558555604168	1.1439288039517046	0.06576567808971068	0.6136468958921258	0.15358067277524284	4.834813123589847	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	24.0
120000	1.8852885452514643	0.41461689033104926	1.562235135831025	0.39673558514053153	2.125472438234727	0.10234953158767571	0.04309261763981359	1.376039191443832	1.962144606445808	2.0056711189302017	0.20479862992173192	1.7148089770361215	0.149574604142169	0.04869985316123364	0.47501387024701	1.3163993978877329	1.3400709310011927	0.7335978540655791	0.628056310806173	0.2714362156564105	1.2874731494214218	1.2445597164835474	0.6799183928160824	0.8435480943796937	0.7905734648409039	0.9202771838620396	1.3365695249262328	0.46840017057964556	1.4673351885924892	0.33541482194315614	0.8338652117338371	1.4882975257217639	0.9498722024877225	0.28355598512699826	0.4714140460326477	0.11252551735108217	0.4775381716213474	0.13042785511414276	0.04544587271301752	0.0611483749581186	1.8220907207800703	2.6906949309611363	2.527856339632168	1.9713702421296375	0.03274937067505298	0.10754545067499034	0.3956256181097759	0.5157469292184522	2.392150335863793	0.025861742508304576	0.17531361722438843	0.05612293505967771	1.036446194648009	0.21333844046928907	2.3589865943294837	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	25.0
130000	0.14326767007930677	0.18100880324165436	0.8859907797610963	0.1477258812116194	1.4109881003925993	1.4593782834481857	0.07606512995295887	0.8808244058671715	0.7663614442508364	1.1214937538973586	1.031427978622639	1.0120848789491073	0.10151846088420532	0.152086632248303	2.1658914666513183	0.11098750843529617	2.8308435274909396	0.21169098260768907	1.5611971064104602	1.411270685759684	0.9628630635348674	0.6505638831756295	0.7865054829604163	0.27016845136820183	0.3212553890176888	0.9752913764362374	1.1694276968175923	3.6073325339464453	0.8685092759341215	0.21504270480181364	0.6988213232984634	0.8398477156642844	1.2303925304004277	0.14615439391068832	0.24152413005445894	0.08279306072736779	1.0747176445661815	0.049378099914714535	0.05980014369596101	0.05059529341648444	1.207348944134524	0.5911187878573279	1.2565514166394904	1.421897017973556	0.1535061927754781	0.14650499889510518	0.33464679583748136	0.30902698025404646	0.7364476872730283	0.07476715708195775	1.4755377209874474	0.09196148901391214	0.4905080703404579	0.038184657747714845	3.1348057530140374	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	25.0
140000	0.11697877590213131	0.0941518105134942	0.7957537787998116	0.2313745913241451	1.4189271736264157	0.5434707504321536	0.3508069937976125	0.35512410624244356	0.8792479584002619	2.020303058498535	1.6443078017333437	0.9000899622191189	0.09217077186491536	0.12442953888124753	1.9603688354156092	0.07905768623032357	1.7101253578664177	0.23604626034564663	4.195624382815308	0.7215467185887681	2.0633791598772953	1.1824313186315991	0.4718186621446177	0.41489611991251935	0.2933535009061011	0.502676927572114	3.467597988798633	2.8144700300976564	1.3102754034000181	0.31453859929561534	0.6596974899037868	1.1526216829931104	0.7521067053133295	0.15126594385733755	0.3172461303320983	0.24498324434224972	0.12313615413583504	0.09639662325724076	0.14566507591024283	0.01781913266857669	0.10354065497907901	0.8747428760732129	1.6291447026968109	1.0349143207619749	0.17569336644505612	0.21539641503010043	0.12704365051516886	0.48885193857055304	0.7542804520188041	0.10530731656397964	1.3178010939065425	0.12065581122331807	0.6388932584529664	0.045405907508338346	1.2364263636002353	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0
150000	0.14746558953988906	0.11060563311885165	1.1238365885263006	0.09585258877297663	0.778345719730265	1.2374643313511209	0.141943220075159	0.9869691178459912	0.8659300146024493	0.46778553346756524	1.066845412670263	0.8424868555278086	0.11639676886014023	0.4621310907766141	0.4623159659590685	0.25592728869407255	3.22688648628687	0.6127451502979276	1.5688008009831103	1.3580932342517433	0.974758590944911	1.1880933546496295	0.4296354939021517	0.8304484007230395	0.9276339489403785	0.7504586503595438	2.9960050807722878	2.8691133455751006	0.9341301912896159	0.17346567325233084	0.6195279667129611	0.9837245335705747	0.9189815720704273	0.0664653948449891	0.24847149288477655	0.6874473033313895	0.3698228837503814	0.13678903056824399	0.310934316238507	0.06236992298824306	0.22987536099185074	1.3281873517663525	1.5022900727180017	1.1767767051664149	0.34682673178180884	0.6422999366960387	0.42794426220614684	0.22161694062242454	2.5300503100350653	0.02586418247674306	5.981460053039148	0.27262949832569766	0.31222581211223355	0.27742165713914047	0.6650119722170137	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0
160000	0.2867360356070414	0.1112220919219802	1.878053406253807	0.1498559207267819	1.4802345416147178	0.6718544134594079	0.43171230721801024	1.617297446191414	0.9802805151634603	0.7202193270017677	0.9696244743178847	1.2669268831812157	0.1434574533496645	0.7176423107523691	0.11754379804110365	0.33424430016598483	0.2898000741714581	0.6019029381906709	0.9134345105285132	1.710164762786643	1.1323646953359983	1.2443066910002913	0.8156985652937998	0.22779023945887567	1.06289499031882	1.1254937289285551	1.8389352410212412	2.8507896191821644	1.7336587912182968	0.4706007108051392	0.7563632386117852	1.6014081747043107	1.4760905120675136	0.41341072661165723	0.22362740520896107	0.829700383603823	0.9623701965727752	0.291369034490545	1.7624189917145543	0.1554200389463808	0.2317835623824234	2.6053255220893505	2.6828217154624174	1.7577620500897322	0.12339341535021106	2.1540190808429798	0.42603221465995195	0.4881729156799475	1.2684451204400806	0.019149106791528953	2.1223937243302755	0.037505556179181276	0.6756108416746192	0.05724003360573122	1.9764885253829987	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	25.0
170000	0.3505018167140663	0.3400169401322813	1.4531648406690512	0.06018979816812829	1.306039518849162	0.5620568931058034	0.5358360165536049	1.2119987523413376	0.42818637430414824	0.9175985574865716	0.8145429675674205	1.1314759972068946	0.19174760860565432	2.2157256252043105	0.2553466445091722	1.2972543367275096	1.904280082878478	0.5925634228850831	1.3598923709112738	0.8762100237963529	0.7329966389923942	0.7596974349269713	0.8794021347753102	0.22993510051017704	0.7280042774763049	0.8572511338044798	0.1416128564919107	3.2245721928309985	1.7779399732656076	0.5813919466053998	0.4761523808676047	1.0601826915717019	1.008841540762019	0.23213754254561914	0.4883920097577947	0.8935967368625388	0.7413335357593438	0.15354862430340374	2.1272137029376874	0.5550772222878119	0.7090229267428412	0.7420104274309323	1.886123619243068	1.575367944609359	0.21435134777604728	3.5343968292385792	0.49121020958154193	0.40761095836648126	3.1023868256922427	0.05339493075252443	0.44154257687234993	0.06476029119841288	0.44610970314870846	0.1197938839929041	0.6982849063803405	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0
180000	0.3587234944616705	0.31538579900322794	1.576887986905302	0.03233516780718881	1.607962247298905	1.9449988433578669	0.6962193610406683	0.8538207134998762	0.5698791771885724	0.25761956531329416	2.4170788884605936	1.423865522162002	0.4921737605917927	0.7997585788964019	0.2258808401585263	1.6728681833918866	0.6885790409932362	0.4782566771723983	0.5542567123508361	0.16318519501576342	3.903754105689221	0.7990342268602222	0.8319441536227056	0.2604338704526107	1.1258999750566592	0.8913399761230809	0.04893505066324556	1.1726597979044582	1.4701019517485305	0.6868486935904613	0.8762526014919607	1.4944334750872736	1.3796446970667648	0.34432879259922605	0.3575124261398226	0.881701798550845	0.3378922535554486	0.2370592726570921	3.1149915091769995	1.4516885210402783	1.6861857192055687	0.8266430950815697	1.4700519034005117	1.341617607377357	0.2142128364222329	1.28864609701444	0.45156023138037626	0.5288060372090131	1.6186418546870882	0.031287338543431985	0.26552288896123044	0.05684841509048943	0.5342553229665392	0.2930971510132084	0.558542677049538	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	23.0
190000	0.462540225181698	1.7906870549524063	1.9439620013064185	0.019048659557952072	1.628763226937771	1.7910577468431135	5.328130140756221	1.0793097926331823	0.5600558307560425	0.08550123974568198	1.3486356029279942	1.7569500094894215	2.248969309079636	0.3338070310648509	0.2445976261479269	3.258579473417252	0.5604258363148861	0.6632642397388516	0.13235698173546495	0.21874418749027455	0.3055309549450924	0.6725134674896197	0.7681819023670142	1.4943682481182807	1.9114910793780266	1.0261308523205666	0.020214286449202413	1.471398428460337	1.9009169924246228	0.11057506693038457	0.9568983629562262	1.6776825666947695	1.3404026444881496	0.3932548922187716	0.5929295775442283	1.4257954210615467	0.6723680826992439	0.36572572468925857	0.8910795343687881	1.4478571235179498	0.29479454414239387	0.8384000881050301	2.27598848396307	1.8854206556030173	0.2997307895244699	2.058971540842184	0.7469683246967549	0.877116085027315	0.5905625212283887	0.06549118339640103	0.12583068583027196	0.09361794862536356	0.6043207039841633	0.4639273075737106	3.278529714103589	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0
200000	0.3837656336333771	3.7965594662402418	1.8513930486177181	0.046149759273243655	1.5829628916229568	3.13899765018364	1.514778773104681	0.7071431468671358	0.9283401879442982	0.2932311001675512	1.527489885148068	1.768966173847268	1.9527329916281726	0.398772775688299	0.21714240263469037	0.6272053681669731	0.5385734874324627	0.46204330384051995	0.24382076632156605	0.6677838481316186	0.19107467425881522	1.0921900308073254	0.9283744122408828	2.376818884933415	1.4053903920360369	1.260025441553435	0.15019943175696038	3.9008016392197744	2.0302255943222023	0.6080915050984192	0.8525155517805866	1.7309931998267758	1.6598829791000156	0.2528835541594499	0.3979561417322076	0.9963838343438174	0.33560207084481647	0.55210904688998	0.2722623842647815	1.0886477380779869	0.25579236981550313	1.3202662131908864	2.135991497843094	1.7598122177166098	0.12033060057711029	0.23188755896447644	0.3956327238866184	0.2799694673712425	1.5377765431785095	0.08968953308758541	0.03948151053923603	0.1475112281712275	0.7153732710664443	0.8792976442444075	1.5425403905054509	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
210000	0.2157737111622304	2.9143983269360603	1.577605074681969	0.14124586593926994	1.5467139998051704	0.25772490857586794	1.4205392220976218	1.0662287166971567	0.5128003195923161	0.1302495154134785	2.3162910245934025	1.234528732354375	3.409403583717943	0.051897323085872006	0.12549843120009113	1.0570119419954336	0.39998400831148584	0.8436996850172226	0.5031617279532722	0.42093346269399295	1.1456151405838886	1.584547825498937	1.3601642788189747	1.2475067785554899	1.1611103985877753	0.7414288614529693	0.10248004882459295	0.889818717962283	1.4427440049865103	0.5071357409331975	1.0128192939868719	1.915386034022987	1.4392470632104921	0.2851689692739025	0.3350951707225065	0.589808125948971	0.5744581772835687	0.33761543588764065	0.6911898257474223	3.168165053668273	0.2733981811720739	5.342431552400092	2.213665829194336	1.3846616995212107	0.10419266306808249	0.8108338641796768	0.36615102066511085	0.405413240409668	2.0478235541158933	0.37273659442012397	0.20332735043818848	0.32383973537431027	0.705411071867788	1.0725990293298033	1.885166175410311	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	24.0
220000	1.043540835256145	0.6876517186970639	1.7835757099613279	0.34119376443822785	0.9276099515654616	0.181056638907631	0.8985692995439474	1.1781589161579014	0.468984781968404	0.2832942463139633	2.6301728351936258	1.495394991517792	1.841092603625501	0.08940486094790487	0.9025490853223119	0.25517542542383215	0.5715477183166608	0.35064161165780516	1.6434185387341222	0.9243366075996892	0.48915028529139193	1.0905871899065593	0.5862540448328095	2.180216697450981	1.4383544477208432	0.987048613310987	0.10513317775362133	0.908346841145344	1.920304728889388	0.21209227919757315	0.6608243738076485	1.6124943968899548	1.4236675233219342	0.5470355339142341	0.11322981962678452	0.17966511049693326	0.34959104641268	0.4245004342693877	1.32039420080922	1.9184327202715596	0.7666403995240901	2.9764704173249807	2.2673402390628747	0.9383510700415375	0.7730624271453876	1.3580950234657183	0.5163487228671552	0.6690854566546782	3.2380379092160805	0.6605858441893613	0.07675360316545836	0.4704524892394909	0.736551984791853	0.4383120830288142	0.15306512712927936	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	25.0
230000	0.9925109080840854	1.123163300210435	1.5208136758617044	0.6992624767223928	2.104140771124451	0.2196189075589422	0.7599057910254261	0.5647722828412454	1.4470182156216265	0.16423555866559686	1.322897934325391	1.6870345063304055	0.5715069696547785	0.03534236378029914	0.7529048930281496	0.4834902227892573	0.3654084054448001	0.5826268348394638	0.9435621577165039	0.6051848096869964	2.7966934500732625	1.1309164256631796	1.08771943472074	1.3257471247651134	1.253808508014414	0.8761269526121649	0.14277006518275195	2.2570884553914565	2.0451793271642864	0.14678726819803037	1.0196941149108476	1.9930194257953677	1.5437507272798887	0.40829386921157934	0.2805119497192852	0.36448367074399196	0.3377475880194916	0.43927329636121887	0.9354674884411945	2.0716507152175883	1.4990848652117907	3.423069857590324	2.365857345953574	1.5865376281653856	0.1742924913933191	0.46007251159584983	0.5602621371474088	0.7060850210901246	1.5753828459899841	1.5230123842541643	0.04815532335519716	0.14307082272007673	0.38386042296097855	0.21839654949777104	0.3848607309796253	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0
240000	2.852656393472699	0.9176192894248493	1.9703922389699944	1.324668197486563	1.465031138768609	0.19276511619333517	0.6373284021923158	0.8798926474603759	1.4916790750625915	0.12620440444976463	1.0455444498507507	1.6617715822306083	0.10677817490858287	0.15052749569401497	0.4239265847768913	0.2803806310195137	0.33655946069510306	0.44694809099539623	1.856536521125621	0.5756643784644295	2.6740751729745575	0.9368056035887699	0.9247584663217894	0.6269474549440065	1.2694435257968595	0.854359872108521	0.02759301747573554	2.2015977832703255	2.3709180112318635	0.5877156654206313	0.9568971669673001	2.555663806037127	1.7845062306567099	0.49487498684881065	0.36645719401837185	0.2758529586198579	1.0249336217453986	0.3792874876183897	0.19758858459058515	0.4831248986110224	1.668191121160747	0.8107099679185004	1.5762265424014157	1.2908222356565469	0.10003176301559943	0.4530863190285715	0.2482908257448494	0.5606830917940442	2.069304997003426	2.349666478925893	0.7010601277437198	0.06599215864263891	1.832007049429419	0.8347162844260381	1.000736088369286	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
250000	4.1171863764391015	1.5887382761222764	1.360412918351452	4.974957271929013	1.6779096825668376	0.37484382332319965	1.7038050586689022	0.7033781994370685	3.06403234886489	0.09040470709652967	1.5781247566264403	1.010618067261931	0.10447954614293815	0.34288194482028045	0.8816885306407527	0.29829035176430446	0.5454073541807378	1.0181016934395357	1.7037352243199293	0.6973851369553989	1.3690599031149677	0.8959619209422458	0.7395325059137616	0.26532755911599604	1.2278966367915491	1.015626775252936	0.006069822181217243	1.7757244363484528	2.4360441525305547	0.11657015379478733	1.0509181732313215	2.413176478181365	1.7519756186564157	0.3383353942764171	0.2205116657559154	0.13373944089336268	1.8400147779598306	0.2575651602082366	0.3773625314399093	0.4220855837971385	1.3380678421406367	0.7798127458253795	3.0854845044725066	1.4950362521921614	0.04915924645425239	0.5554788475245854	0.4257481426713241	0.854774501081017	1.9520945982815483	0.7831911456731924	0.73079091586768	0.05323263214476929	1.7800293002396852	0.1985153992670208	0.17273251985640423	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0
260000	2.1825232858031764	0.31412942424823065	1.7273367150596275	1.9255436031930746	2.064758821592518	0.4948912923012908	0.43726504086557283	0.5693653750777176	1.1361923536725742	1.0557098194155445	0.6298694725389529	1.6610504959032346	0.1282372445139404	1.5854122637110464	0.5961207867525687	0.23690294392986477	0.17752850560217398	0.5730582164550949	0.0738455586563972	0.38055169449062193	0.9534522018236312	1.8514309634421604	1.008403447426046	0.46850726089161693	1.147375505780424	1.0033661936957785	0.0011112058220832935	1.480955567111201	2.0998559241880517	0.3126734732438422	0.5400238846663795	2.2871454101080735	2.304019556622472	0.5098020347065599	0.35131696884402197	0.4946073210099448	1.319539989949295	0.18313671556228905	0.19610656178371408	0.7800351364511647	0.3101786158015129	0.864257863958877	2.2869575428663214	1.20915746055682	0.036579389528270397	0.280484436075427	0.1981258528035643	0.6077326271744683	1.7874731059658513	2.680094835180113	0.5797323255520623	0.19262259802420595	0.14482625663003265	0.3600525774168011	1.4582456190714304	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
